# ----------------------------------------
# Report CSV Export
# Account: NSTEM
# Property: NSTEM Website - GA4
# ----------------------------------------
# 
# All Users
# Start date: 20231231
# End date: 20240127
Page path and screen class,Views,Users,Views per user,Average engagement time,Event count,Conversions,Total revenue
/stage/archives/33151,5,5,1,22.2,22,0,0
/stage/archives/33865,5,4,1.25,8.5,18,0,0
/stage/my-account/lost-password,5,1,5,21,9,0,0
/stage/new-advisory-council-at-nstem,5,3,1.6666666666666667,4,9,0,0
/stage/new-middle,5,4,1.25,0.5,7,0,0
/stem-certificate/,5,5,1,9.2,18,0,0
/student-membership-registration-form/,5,3,1.6666666666666667,20.333333333333332,12,0,0
/terms-of-use/,5,4,1.25,21.5,9,0,0
/2022/06/world-ocean-day/,4,1,4,89,7,0,0
/2023/07/12-hot-stem-careers-right-now/,4,4,1,9.5,12,0,0
/2023/12/climate-change-and-7-careers-in-stem-inspiring-the-next-generation/,4,4,1,101.75,11,0,0
/2023/12/snowflakes-and-science-3-activities-exploring-the-unique-patterns/,4,4,1,46.5,13,0,0
/leader/aaryav-walter/,4,3,1.3333333333333333,25.333333333333332,8,0,0
/leader/elizabeth-aguilera/,4,4,1,8.75,8,0,0
/leader/srinika-pattaswamy/,4,4,1,40.5,16,0,0
/leadership-category/senior-director1/,4,4,1,14,8,0,0
/mentors-at-nstem/mentorship-application/,4,3,1.3333333333333333,19.666666666666668,11,0,0
/page/8/,4,4,1,54.5,15,0,0
/promotional-flyers/,4,3,1.3333333333333333,14,13,0,0
/pvsa/,4,2,2,3,11,0,0
/register/,4,3,1.3333333333333333,4.666666666666667,9,0,0
/scholarship-grant/oklahoma-engineering-foundation-scholarship/,4,3,1.3333333333333333,15,14,0,0
/shop/apparel-accessories/stainless-steel-bottle/,4,4,1,1.75,10,0,0
/shop/apparel-accessories/womans-t-shirt/,4,3,1.3333333333333333,18.666666666666668,9,0,0
/stage/archives/30710,4,4,1,13,16,0,0
/stage/archives/31352,4,2,2,107,12,0,0
/stage/archives/33906,4,4,1,597.75,17,0,0
/stage/archives/35552,4,4,1,27.75,20,0,0
/stage/archives/intern/lucy-reid,4,4,1,11.25,16,0,0
/stage/careers-at-nstem,4,2,2,88.5,10,0,0
/stage/elementary-school-grades-3-5,4,3,1.3333333333333333,3,7,0,0
/stage/elementary-school-k-2,4,3,1.3333333333333333,13,10,0,0
/stage/high-school,4,4,1,9.25,8,0,0
/stage/new-high-school,4,3,1.3333333333333333,1.3333333333333333,5,0,0
/stage/resources,4,3,1.3333333333333333,11.666666666666666,7,0,0
/stage/shop/chapter-merchandise/cords,4,4,1,34.5,15,0,0
/stage/shop/chapter-merchandise/custom-induction-certificates,4,3,1.3333333333333333,42.333333333333336,13,0,0
/submit-a-resource/,4,3,1.3333333333333333,15,9,0,0
/testing/shop/apparel-decals/logo-decals/,4,1,4,63,8,0,0
/2021/09/5-class-projects-about-recycling/,3,3,1,39.666666666666664,11,0,0
/2022/07/the-worlds-fastest-computer/,3,1,3,5,6,0,0
/2023-project-based-learning-showcase,3,3,1,41.666666666666664,11,0,0
/2023/04/12-science-fair-project-ideas-for-elementary-schoolers/,3,3,1,6.333333333333333,11,0,0
/2023/06/the-top-3-stimulating-stem-guest-speakers-you-must-incorporate-in-your-classroom-today/,3,2,1.5,7.5,6,0,0
/2023/12/3-original-family-activities-to-boost-your-childs-stem-experience/,3,1,3,10,6,0,0
/2023/12/top-5-significant-environmental-stem-careers/,3,3,1,16,6,0,0
/ctl-stories/timeline/,3,3,1,8.666666666666666,7,0,0
/intern/jenny-nguyen/,3,2,1.5,16.5,7,0,0
/internships,3,3,1,1.3333333333333333,9,0,0
/leader/christopher-lee/,3,3,1,44.333333333333336,13,0,0
/leader/dr-jose-morey/,3,3,1,10,10,0,0
/leader/jordin-lambert/,3,2,1.5,50.5,8,0,0
/leas,3,1,3,0,3,0,0
/my-account/edit-address/,3,1,3,18,7,0,0
/page/9/,3,2,1.5,68.5,10,0,0
/refund-and-shipping-policies/,3,2,1.5,21.5,9,0,0
/scholarship-grant/maryland-tech-council-stem-scholarship/,3,3,1,6,12,0,0
/shop/apparel-accessories/eco-pen-2/,3,3,1,0.6666666666666666,8,0,0
/shop/apparel-accessories/hoodie/,3,3,1,15,7,0,0
/stage/archives/12998,3,1,3,90,6,0,0
/stage/archives/14561,3,3,1,7.666666666666667,12,0,0
/stage/archives/29870,3,1,3,0,6,0,0
/stage/archives/30107,3,3,1,56.333333333333336,11,0,0
/stage/archives/31245,3,3,1,22,9,0,0
/stage/archives/33177,3,3,1,33.333333333333336,12,0,0
/stage/archives/37437,3,3,1,11,11,0,0
/stage/archives/40740,3,3,1,10.333333333333334,10,0,0
/stage/mentors-at-nstem/mentorship-application,3,1,3,20,6,0,0
/stage/product-category/chapter-merchandise,3,2,1.5,21,8,0,0
/stage/shop/chapter-merchandise/card,3,3,1,30.333333333333332,10,0,0
/stage/shop/chapter-merchandise/logo-decals,3,3,1,18.666666666666668,8,0,0
/testing/membership-account/membership-levels/,3,1,3,19,6,0,0
/testing/shop/apparel-decals/nstem-cap/,3,2,1.5,13,6,0,0
/w-9-tax-form/,3,1,3,16,6,0,0
/2021/01/,2,1,2,13,5,0,0
/2021/10/assuring-students-with-disabilities-are-heard-in-stem/,2,2,1,7,8,0,0
/2021/10/high-school-student-interested-in-computer-science-read-this/,2,2,1,8,7,0,0
/2021/10/how-to-introduce-sustainability-to-elementary-school-students/,2,2,1,0,6,0,0
/2023/02/the-5-best-coding-resources-for-high-school-students/,2,2,1,32.5,7,0,0
/2023/06/explore-the-benefits-of-wind-power-with-these-3-creative-wind-power-projects-for-your-k-2-classroom/,2,1,2,9,4,0,0
/2023/06/want-to-compost-at-your-middle-school-here-are-the-top-x-tips-to-start-today/,2,1,2,6,4,0,0
/2023/07/,2,2,1,4.5,9,0,0
/2023/09/from-classroom-to-stem-adventures-top-3-experiments-and-labs-for-middle-schoolers/,2,1,2,17,5,0,0
/2023/10/these-4-stem-high-school-extracurricular-activities-will-set-you-up-for-success/,2,2,1,0,6,0,0
/2023/11/fund-your-college-university-self-research-projects-with-these-3-ultimate-tips/,2,2,1,5,7,0,0
/2023/11/these-5-influential-scholarship-websites-are-booming/,2,1,2,63,4,0,0
/2023/12/math-mysteries-unveiled-4-fun-and-interactive-math-games-for-elementary-grades/,2,2,1,7.5,6,0,0
/2023/12/the-four-stellar-ways-to-excel-as-a-stem-teacher/,2,1,2,37,6,0,0
/2024/01/page/2/,2,2,1,5,4,0,0
/2024/01/stem-and-social-responsibility-5-projects-with-a-purpose-for-middle-schoolers/,2,2,1,4.5,4,0,0
/annual-report/,2,1,2,47,6,0,0
/archives/date/2022/07,2,2,1,23.5,5,0,0
/faq/how-much-is-the-annual-chapter-fee/,2,2,1,7.5,9,0,0
/faq/what-is-the-student-login-account-for/,2,2,1,7.5,6,0,0
/leader/anabella-roman/,2,2,1,6.5,4,0,0
/leader/cammie-rodriguez/,2,2,1,110.5,7,0,0
/leader/elizabeth-antenucci/,2,1,2,9,4,0,0
/leader/james-delmedico/,2,2,1,7.5,6,0,0
/leader/jerilyn-green/,2,2,1,23,7,0,0
/leader/kyle-miller/,2,2,1,24.5,9,0,0
/leader/nidhi-sakpal/,2,2,1,7,9,0,0
/leader/tanvi-mahajani/,2,2,1,27,9,0,0
/leader/wyatt-williams/,2,2,1,34.5,8,0,0
/leadership-category/chapter-development-advisors/,2,2,1,23,5,0,0
/membership-account/membership-invoice/,2,2,1,5,5,0,0
/my-account/customer-logout/,2,1,2,94,4,0,0
/my-account/orders/,2,2,1,6.5,6,0,0
/new-student-dashboard/,2,1,2,14,4,0,0
/nstem-member-pledge/,2,2,1,9,8,0,0
/page/10/,2,2,1,22.5,7,0,0
/page/11/,2,1,2,12,7,0,0
/page/13/,2,1,2,27,8,0,0
/page/15/,2,1,2,22,7,0,0
/page/17/,2,1,2,23,7,0,0
/page/19/,2,1,2,36,7,0,0
/page/21/,2,1,2,12,8,0,0
/page/23/,2,1,2,67,7,0,0
/page/38/,2,1,2,194,7,0,0
/page/39/,2,1,2,61,8,0,0
/payment-instructions,2,2,1,21,5,0,0
/resources/cornell-lab-of-omithology/,2,2,1,12.5,5,0,0
/resources/lousiana-tech-reap-summer-stem-internships/,2,2,1,13,4,0,0
/resources/mathworks-math-modeling-m3-challenge/,2,1,2,9,5,0,0
/resources/noaa-events/,2,1,2,18,4,0,0
/scholarship-grant/georgia-educational-technology-consortium-innovation-grants/,2,2,1,5,8,0,0
/scholarship-grant/montana-federation-of-public-employees-karen-cox-memorial-grant-for-teachers/,2,2,1,9,7,0,0
/scholarship-grant/nebraska-department-of-education-grants/,2,1,2,10,7,0,0
/shop/apparel-accessories/eco-pen-set-of-5/,2,2,1,0.5,7,0,0
/shop/apparel-accessories/kids-polo/,2,2,1,35,6,0,0
/shop/apparel-accessories/notebook/,2,2,1,1.5,6,0,0
/shop/apparel-accessories/silicone-wristband-adult/,2,2,1,1.5,7,0,0
/shop/apparel-accessories/varsity-long-sleeve-shirt/,2,2,1,1,3,0,0
/stage/archives/28720,2,2,1,0.5,7,0,0
/stage/archives/30014,2,1,2,62,7,0,0
/stage/archives/37521,2,2,1,38,8,0,0
/stage/archives/40744,2,2,1,13,7,0,0
/stage/archives/40748,2,2,1,13,4,0,0
/stage/career-nstem,2,1,2,9,4,0,0
/stage/chapter-development-advisors-landing,2,1,2,3,3,0,0
/stage/contact-us,2,2,1,6.5,3,0,0
/stage/contact-us-2,2,1,2,4,4,0,0
/stage/epsilon-theta-mu,2,2,1,1.5,5,0,0
/stage/internships/testimonials,2,2,1,23.5,5,0,0
/stage/mentors-at-nstem/mentor-job-descriptions,2,1,2,15,4,0,0
/stage/nstem-awards,2,2,1,20,6,0,0
/stage/shop/chapter-merchandise/custom-graduation-certificates,2,2,1,33.5,6,0,0
/stage/why-join,2,2,1,36,3,0,0
/tag/high-school-9th-through-12th-grade/,2,2,1,6,4,0,0
/test-applications/,2,1,2,142,6,0,0
/testing/about-us/,2,1,2,7,4,0,0
/testing/checkout/order-received/42247/,2,1,2,19,3,0,0
/testing/membership-account/membership-checkout/,2,2,1,16.5,7,0,0
/testing/shop/apparel-decals/hoodie/,2,1,2,16,4,0,0
/testing/shop/apparel-decals/womans-t-shirt/,2,1,2,12,3,0,0
/2021/03/14245/,1,1,1,2,4,0,0
/2021/07/the-importance-of-ecology-in-the-modern-world/,1,1,1,217,2,0,0
/2021/08/nstem-internships-the-reason-you-should-join-nstem/,1,1,1,33,3,0,0
/2021/10/8-stem-majors-for-students-interested-in-engineering/,1,1,1,2,2,0,0
/2021/10/how-to-explain-the-climate-crisis-to-young-children/,1,1,1,134,4,0,0
/2021/10/why-does-latin-america-have-so-many-volcanoes/,1,1,1,86,5,0,0
/2021/10/why-should-i-learn-to-code/,1,1,1,8,5,0,0
/2021/11/,1,1,1,24,3,0,0
/2021/11/stem-fundraiser-ideas-for-your-school/,1,1,1,4,2,0,0
/2022/01/,1,1,1,10,3,0,0
/2022/01/how-technology-has-impacted-the-past-century/,1,1,1,4,2,0,0
/2022/04/,1,1,1,4,3,0,0
/2022/05/brain-awareness-week-2/,1,1,1,2,2,0,0
/2022/06/top-10-tech-trends-in-2022/,1,1,1,53,4,0,0
/2022/07/,1,1,1,39,2,0,0
/2022/07/a-new-world-outside-of-our-world/,1,1,1,51,2,0,0
/2022/09/discovering-talents/,1,1,1,1,2,0,0
/2023/02/3-easy-composting-projects-for-k-2-students/,1,1,1,0,1,0,0
/2023/02/3-engaging-wind-power-projects-for-middle-school-students/,1,1,1,22,4,0,0
/2023/06/3-family-activities-to-boost-your-childs-stem-experience/,1,1,1,2,2,0,0
/2023/06/3-top-secrets-to-crushing-the-math-sat/,1,1,1,13,3,0,0
/2023/06/incorporating-robotics-in-your-students-learning-get-a-head-start-with-these-3-mind-blowing-resources/,1,1,1,78,5,0,0
